"No.","Time","Source","Destination","Protocol","Length","Info"
"2245","123.178036596","127.0.0.1","127.0.1.1","DNS","87","Standard query 0xf2d5 AAAA push.services.mozilla.com"
"2246","123.178959258","192.168.109.131","192.168.109.2","DNS","87","Standard query 0x0d7b AAAA push.services.mozilla.com"
"2247","123.182745728","192.168.109.2","192.168.109.131","DNS","207","Standard query response 0x0d7b AAAA push.services.mozilla.com CNAME autopush.prod.mozaws.net SOA ns-1260.awsdns-29.org"
"2248","123.182811623","127.0.1.1","127.0.0.1","DNS","207","Standard query response 0xf2d5 AAAA push.services.mozilla.com CNAME autopush.prod.mozaws.net SOA ns-1260.awsdns-29.org"
"2249","123.238895899","111.221.29.254","192.168.109.131","TLSv1.2","370","Application Data"
"2250","123.239372257","192.168.109.131","111.221.29.254","TLSv1.2","87","Encrypted Alert"
"2251","123.239476678","192.168.109.131","111.221.29.254","TCP","56","53172  >  443 [FIN, ACK] Seq=1433 Ack=4005 Win=37960 Len=0"
"2252","123.239523405","111.221.29.254","192.168.109.131","TCP","62","443  >  53172 [ACK] Seq=4005 Ack=1433 Win=64240 Len=0"
"2253","123.239559742","111.221.29.254","192.168.109.131","TCP","62","443  >  53172 [ACK] Seq=4005 Ack=1434 Win=64239 Len=0"
"2254","122.843620735","192.168.109.131","13.227.143.99","TCP","54","[TCP Keep-Alive] 34066  >  443 [ACK] Seq=981 Ack=5236 Win=5793280 Len=0"
"2255","122.843660207","192.168.109.131","13.227.143.99","TCP","54","[TCP Keep-Alive] 34068  >  443 [ACK] Seq=981 Ack=5109 Win=5419520 Len=0"
"2256","122.843677991","192.168.109.131","216.58.196.67","TCP","54","[TCP Keep-Alive] 40830  >  80 [ACK] Seq=382 Ack=703 Win=30186 Len=0"
"2257","122.843694635","192.168.109.131","13.227.143.99","TCP","54","[TCP Keep-Alive] 34046  >  443 [ACK] Seq=1375 Ack=15295 Win=59860 Len=0"
"2258","122.843715308","192.168.109.131","103.243.115.112","TCP","54","[TCP Keep-Alive] 55406  >  80 [ACK] Seq=592 Ack=769 Win=3979264 Len=0"
"2259","122.843739623","192.168.109.131","103.243.115.112","TCP","54","[TCP Keep-Alive] 55408  >  80 [ACK] Seq=602 Ack=769 Win=3979264 Len=0"
"2260","122.843756647","192.168.109.131","35.162.117.80","TCP","54","[TCP Keep-Alive] 37310  >  443 [ACK] Seq=3109 Ack=3831 Win=43800 Len=0"
"2261","122.843776378","192.168.109.131","216.58.196.67","TCP","54","[TCP Keep-Alive] 40832  >  80 [ACK] Seq=764 Ack=1405 Win=4043520 Len=0"
"2262","123.064602840","192.168.109.131","111.221.29.254","TLSv1.2","1161","[TCP Spurious Retransmission] , Application Data, Application Data"
"2263","123.102356856","13.227.143.99","192.168.109.131","TCP","60","[TCP Keep-Alive ACK] 443  >  34066 [ACK] Seq=5236 Ack=982 Win=64240 Len=0"
"2264","123.102366693","13.227.143.99","192.168.109.131","TCP","60","[TCP Keep-Alive ACK] 443  >  34068 [ACK] Seq=5109 Ack=982 Win=64240 Len=0"
"2265","123.102367886","216.58.196.67","192.168.109.131","TCP","60","[TCP Keep-Alive ACK] 80  >  40830 [ACK] Seq=703 Ack=383 Win=64240 Len=0"
"2266","123.102368756","13.227.143.99","192.168.109.131","TCP","60","[TCP Keep-Alive ACK] 443  >  34046 [ACK] Seq=15295 Ack=1376 Win=64240 Len=0"
"2267","123.102369623","103.243.115.112","192.168.109.131","TCP","60","[TCP Keep-Alive ACK] 80  >  55406 [ACK] Seq=769 Ack=593 Win=64240 Len=0"
"2268","123.102370558","103.243.115.112","192.168.109.131","TCP","60","[TCP Keep-Alive ACK] 80  >  55408 [ACK] Seq=769 Ack=603 Win=64240 Len=0"
"2269","123.102371394","35.162.117.80","192.168.109.131","TCP","60","[TCP Keep-Alive ACK] 443  >  37310 [ACK] Seq=3831 Ack=3110 Win=64240 Len=0"
"2270","123.102372265","216.58.196.67","192.168.109.131","TCP","60","[TCP Keep-Alive ACK] 80  >  40832 [ACK] Seq=1405 Ack=765 Win=64240 Len=0"
"2271","123.102373109","111.221.29.254","192.168.109.131","TCP","60","443  >  53172 [ACK] Seq=3690 Ack=1402 Win=64240 Len=0"
"2272","123.165097699","192.168.109.131","192.168.109.2","DNS","77","Standard query 0xc9f9 A video.localdomain"
"2273","123.165153939","192.168.109.131","192.168.109.2","DNS","85","Standard query 0x0169 A push.services.mozilla.com"
"2274","123.165205150","192.168.109.131","192.168.109.2","DNS","85","Standard query 0x896e A push.services.mozilla.com"
"2275","123.175706051","192.168.109.1","224.0.0.251","MDNS","71","Standard query 0x0000 A video.local, ""QM"" question"
"2276","123.175722153","fe80::7cba:9d2f:734f:29f0","ff02::fb","MDNS","91","Standard query 0x0000 A video.local, ""QM"" question"
"2277","123.175728349","192.168.109.1","224.0.0.251","MDNS","71","Standard query 0x0000 A video.local, ""QM"" question"
"2278","123.175729818","fe80::7cba:9d2f:734f:29f0","ff02::fb","MDNS","91","Standard query 0x0000 A video.local, ""QM"" question"
"2279","123.175730839","fe80::7cba:9d2f:734f:29f0","ff02::1:3","LLMNR","85","Standard query 0x1633 A video"
"2280","123.175732134","192.168.109.1","224.0.0.252","LLMNR","65","Standard query 0x1633 A video"
"2281","123.175733503","192.168.109.2","192.168.109.131","DNS","449","Standard query response 0x896e A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 54.190.34.249 NS ns-1986.awsdns-56.co.uk NS ns-377.awsdns-47.com NS ns-1260.awsdns-29.org NS ns-614.awsdns-12.net A 205.251.193.121 AAAA 2600:9000:5301:7900::1 A 205.251.194.102 AAAA 2600:9000:5302:6600::1 A 205.251.196.236 AAAA 2600:9000:5304:ec00::1 A 205.251.199.194 AAAA 2600:9000:5307:c200::1"
"2282","123.175736536","192.168.109.2","192.168.109.131","DNS","449","Standard query response 0x0169 A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 54.190.34.249 NS ns-1986.awsdns-56.co.uk NS ns-614.awsdns-12.net NS ns-377.awsdns-47.com NS ns-1260.awsdns-29.org A 205.251.193.121 AAAA 2600:9000:5301:7900::1 A 205.251.194.102 AAAA 2600:9000:5302:6600::1 A 205.251.196.236 AAAA 2600:9000:5304:ec00::1 A 205.251.199.194 AAAA 2600:9000:5307:c200::1"
"2283","123.178135232","192.168.109.131","54.190.34.249","TCP","74","[TCP Out-Of-Order] 38828  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=579932368 TSecr=0 WS=128"
"2284","123.178959258","192.168.109.131","192.168.109.2","DNS","85","Standard query 0x0d7b AAAA push.services.mozilla.com"
"2285","123.182745728","192.168.109.2","192.168.109.131","DNS","205","Standard query response 0x0d7b AAAA push.services.mozilla.com CNAME autopush.prod.mozaws.net SOA ns-1260.awsdns-29.org"
"2286","123.238895899","111.221.29.254","192.168.109.131","TCP","368","[TCP Out-Of-Order] 443  >  53172 [FIN, PSH, ACK] Seq=3690 Ack=1402 Win=64240 Len=314"
"2287","123.239372257","192.168.109.131","111.221.29.254","TCP","85","[TCP Retransmission] 53172  >  443 [PSH, ACK] Seq=1402 Ack=4005 Win=37960 Len=31"
"2288","123.239476678","192.168.109.131","111.221.29.254","TCP","54","[TCP Out-Of-Order] 53172  >  443 [FIN, ACK] Seq=1433 Ack=4005 Win=37960 Len=0"
"2289","123.239523405","111.221.29.254","192.168.109.131","TCP","60","443  >  53172 [ACK] Seq=4005 Ack=1433 Win=64240 Len=0"
"2290","123.239559742","111.221.29.254","192.168.109.131","TCP","60","443  >  53172 [ACK] Seq=4005 Ack=1434 Win=64239 Len=0"
"2291","123.316181508","192.168.109.131","192.168.109.2","DNS","75","Standard query 0x102f A www.gstatic.com"
"2292","123.316271360","192.168.109.131","192.168.109.2","DNS","75","Standard query 0xe127 AAAA www.gstatic.com"
"2293","123.316641582","192.168.109.131","172.217.167.163","TCP","74","41894  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3566181062 TSecr=0 WS=128"
"2294","123.316775916","192.168.109.131","192.168.109.2","DNS","75","Standard query 0x79da A www.gstatic.com"
"2295","123.317590963","192.168.109.131","172.217.167.163","TCP","74","41896  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3566181063 TSecr=0 WS=128"
"2296","123.318491374","192.168.109.131","216.58.203.132","TLSv1.3","568","Application Data"
"2297","123.318666574","216.58.203.132","192.168.109.131","TCP","60","443  >  48464 [ACK] Seq=112535 Ack=2703 Win=64240 Len=0"
"2298","123.319774237","192.168.109.2","192.168.109.131","DNS","358","Standard query response 0xe127 AAAA www.gstatic.com AAAA 2404:6800:4009:810::2003 NS ns3.google.com NS ns4.google.com NS ns2.google.com NS ns1.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"2299","123.319790505","192.168.109.2","192.168.109.131","DNS","346","Standard query response 0x102f A www.gstatic.com A 172.217.167.163 NS ns1.google.com NS ns4.google.com NS ns2.google.com NS ns3.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"2300","123.321174996","192.168.109.2","192.168.109.131","DNS","346","Standard query response 0x79da A www.gstatic.com A 172.217.167.163 NS ns1.google.com NS ns2.google.com NS ns3.google.com NS ns4.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"2301","123.326422033","172.217.167.163","192.168.109.131","TCP","60","443  >  41894 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2302","123.326494917","192.168.109.131","172.217.167.163","TCP","54","41894  >  443 [ACK] Seq=1 Ack=1 Win=3737600 Len=0"
"2303","123.326547360","172.217.167.163","192.168.109.131","TCP","60","443  >  41896 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2304","123.326554840","192.168.109.131","172.217.167.163","TCP","54","41896  >  443 [ACK] Seq=1 Ack=1 Win=3737600 Len=0"
"2305","123.326574160","216.58.203.132","192.168.109.131","TLSv1.3","3086","Application Data, Application Data, Application Data"
"2306","123.326581126","192.168.109.131","216.58.203.132","TCP","54","48464  >  443 [ACK] Seq=2703 Ack=115567 Win=8388480 Len=0"
"2307","123.326751254","216.58.203.132","192.168.109.131","TLSv1.3","12924","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2308","123.326758997","192.168.109.131","216.58.203.132","TCP","54","48464  >  443 [ACK] Seq=2703 Ack=128437 Win=8388480 Len=0"
"2309","123.326777963","216.58.203.132","192.168.109.131","TLSv1.3","1484","Application Data"
"2310","123.327635668","192.168.109.131","172.217.167.163","TLSv1.3","571","Client Hello"
"2311","123.327779435","172.217.167.163","192.168.109.131","TCP","60","443  >  41894 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"2312","123.328736263","192.168.109.131","172.217.167.163","TLSv1.3","571","Client Hello"
"2313","123.328921111","172.217.167.163","192.168.109.131","TCP","60","443  >  41896 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"2314","123.335344075","216.58.203.132","192.168.109.131","TLSv1.3","10064","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2315","123.335360946","192.168.109.131","216.58.203.132","TCP","54","48464  >  443 [ACK] Seq=2703 Ack=139877 Win=8388480 Len=0"
"2316","123.336719757","216.58.203.132","192.168.109.131","TLSv1.3","15784","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2317","123.336730935","192.168.109.131","216.58.203.132","TCP","54","48464  >  443 [ACK] Seq=2703 Ack=155607 Win=8388480 Len=0"
"2318","123.338926329","216.58.203.132","192.168.109.131","TLSv1.3","64293","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2319","123.338956545","192.168.109.131","216.58.203.132","TCP","54","48464  >  443 [ACK] Seq=2703 Ack=219846 Win=8388480 Len=0"
"2320","123.339145038","216.58.203.132","192.168.109.131","TLSv1.3","13035","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2321","123.339169866","192.168.109.131","216.58.203.132","TCP","54","48464  >  443 [ACK] Seq=2703 Ack=232827 Win=8388480 Len=0"
"2322","123.346857647","216.58.203.132","192.168.109.131","TLSv1.3","4434","Application Data, Application Data, Application Data"
"2323","123.346892659","192.168.109.131","216.58.203.132","TCP","54","48464  >  443 [ACK] Seq=2703 Ack=237207 Win=8388480 Len=0"
"2324","123.346958531","216.58.203.132","192.168.109.131","TLSv1.3","21414","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2325","123.346967280","192.168.109.131","216.58.203.132","TCP","54","48464  >  443 [ACK] Seq=2703 Ack=258567 Win=8388480 Len=0"
"2326","123.347496804","216.58.203.132","192.168.109.131","TLSv1.3","14442","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2327","123.347540009","192.168.109.131","216.58.203.132","TCP","54","48464  >  443 [ACK] Seq=2703 Ack=272955 Win=8388480 Len=0"
"2328","123.347742891","192.168.109.131","216.58.203.132","TLSv1.3","93","Application Data"
"2329","123.347919270","216.58.203.132","192.168.109.131","TCP","60","443  >  48464 [ACK] Seq=272955 Ack=2742 Win=64240 Len=0"
"2330","123.394643896","172.217.167.163","192.168.109.131","TLSv1.3","3836","Server Hello, Change Cipher Spec, Application Data"
"2331","123.394664008","192.168.109.131","172.217.167.163","TCP","54","41894  >  443 [ACK] Seq=518 Ack=3783 Win=4672000 Len=0"
"2332","123.411836935","192.168.109.131","172.217.167.163","TLSv1.3","118","Change Cipher Spec, Application Data"
"2333","123.412194057","172.217.167.163","192.168.109.131","TCP","60","443  >  41894 [ACK] Seq=3783 Ack=582 Win=64240 Len=0"
"2334","123.413118821","192.168.109.131","172.217.167.163","TLSv1.3","224","Application Data"
"2335","123.413186130","192.168.109.131","172.217.167.163","TLSv1.3","382","Application Data"
"2336","123.413266705","172.217.167.163","192.168.109.131","TCP","60","443  >  41894 [ACK] Seq=3783 Ack=752 Win=64240 Len=0"
"2337","123.413274023","172.217.167.163","192.168.109.131","TCP","60","443  >  41894 [ACK] Seq=3783 Ack=1080 Win=64240 Len=0"
"2338","123.419317877","172.217.167.163","192.168.109.131","TLSv1.3","618","Application Data, Application Data"
"2339","123.422041480","192.168.109.131","172.217.167.163","TLSv1.3","85","Application Data"
"2340","123.422227142","172.217.167.163","192.168.109.131","TCP","60","443  >  41894 [ACK] Seq=4347 Ack=1111 Win=64240 Len=0"
"2341","123.423445283","172.217.167.163","192.168.109.131","TLSv1.3","399","Application Data"
"2342","123.423771260","172.217.167.163","192.168.109.131","TLSv1.3","1484","Application Data"
"2343","123.423777672","192.168.109.131","172.217.167.163","TCP","54","41894  >  443 [ACK] Seq=1111 Ack=6122 Win=5793280 Len=0"
"2344","123.424487947","172.217.167.163","192.168.109.131","TLSv1.3","4344","Application Data, Application Data, Application Data"
"2345","123.424497440","192.168.109.131","172.217.167.163","TCP","54","41894  >  443 [ACK] Seq=1111 Ack=10412 Win=6914560 Len=0"
"2346","123.424789892","172.217.167.163","192.168.109.131","TLSv1.3","1338","Application Data, Application Data"
"2347","123.426320837","192.168.109.131","172.217.167.163","TLSv1.3","93","Application Data"
"2348","123.426419502","172.217.167.163","192.168.109.131","TCP","60","443  >  41894 [ACK] Seq=11696 Ack=1150 Win=64240 Len=0"
"2349","123.428470002","192.168.109.131","192.168.109.2","DNS","85","Standard query 0xa447 A push.services.mozilla.com"
"2350","123.431705579","192.168.109.2","192.168.109.131","DNS","449","Standard query response 0xa447 A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 54.190.34.249 NS ns-1986.awsdns-56.co.uk NS ns-1260.awsdns-29.org NS ns-614.awsdns-12.net NS ns-377.awsdns-47.com A 205.251.193.121 AAAA 2600:9000:5301:7900::1 A 205.251.194.102 AAAA 2600:9000:5302:6600::1 A 205.251.196.236 AAAA 2600:9000:5304:ec00::1 A 205.251.199.194 AAAA 2600:9000:5307:c200::1"
"2351","123.432039322","192.168.109.131","172.217.167.163","TCP","54","41896  >  443 [FIN, ACK] Seq=518 Ack=1 Win=3737600 Len=0"
"2352","123.432274938","172.217.167.163","192.168.109.131","TCP","60","443  >  41896 [ACK] Seq=1 Ack=519 Win=64239 Len=0"
"2353","123.432303678","192.168.109.131","54.190.34.249","TCP","74","38834  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=579932622 TSecr=0 WS=128"
"2354","123.436646719","192.168.109.131","216.58.203.132","TLSv1.3","243","Application Data"
"2355","123.436735483","192.168.109.131","216.58.203.132","TLSv1.3","85","Application Data"
"2356","123.436967230","192.168.109.131","216.58.203.132","TLSv1.3","179","Application Data"
"2357","123.437043452","216.58.203.132","192.168.109.131","TCP","60","443  >  48464 [ACK] Seq=272955 Ack=2931 Win=64240 Len=0"
"2358","123.437051114","216.58.203.132","192.168.109.131","TCP","60","443  >  48464 [ACK] Seq=272955 Ack=2962 Win=64240 Len=0"
"2359","123.437052387","216.58.203.132","192.168.109.131","TCP","60","443  >  48464 [ACK] Seq=272955 Ack=3087 Win=64240 Len=0"
"2360","123.448285363","54.190.34.249","192.168.109.131","TCP","60","443  >  38828 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2361","123.448309729","192.168.109.131","54.190.34.249","TCP","54","38828  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2362","123.449053206","192.168.109.131","54.190.34.249","TLSv1.2","571","Client Hello"
"2363","123.449197317","54.190.34.249","192.168.109.131","TCP","60","443  >  38828 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"2364","123.513569872","216.58.203.132","192.168.109.131","TLSv1.3","277","Application Data, Application Data, Application Data"
"2365","123.513764825","192.168.109.131","216.58.203.132","TLSv1.3","93","Application Data"
"2366","123.513944722","216.58.203.132","192.168.109.131","TCP","60","443  >  48464 [ACK] Seq=273178 Ack=3126 Win=64240 Len=0"
"2367","123.551474493","216.58.203.132","192.168.109.131","TLSv1.3","236","Application Data, Application Data"
"2368","123.316144999","127.0.0.1","127.0.1.1","DNS","77","Standard query 0x9b19 A www.gstatic.com"
"2369","123.316181508","192.168.109.131","192.168.109.2","DNS","77","Standard query 0x102f A www.gstatic.com"
"2370","123.316258018","127.0.0.1","127.0.1.1","DNS","77","Standard query 0x65e9 AAAA www.gstatic.com"
"2371","123.316271360","192.168.109.131","192.168.109.2","DNS","77","Standard query 0xe127 AAAA www.gstatic.com"
"2372","123.316641582","192.168.109.131","172.217.167.163","TCP","76","[TCP Retransmission] 41894  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3566181062 TSecr=0 WS=128"
"2373","123.316753681","127.0.0.1","127.0.1.1","DNS","77","Standard query 0x3265 A www.gstatic.com"
"2374","123.316775916","192.168.109.131","192.168.109.2","DNS","77","Standard query 0x79da A www.gstatic.com"
"2375","123.317590963","192.168.109.131","172.217.167.163","TCP","76","[TCP Retransmission] 41896  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3566181063 TSecr=0 WS=128"
"2376","123.318491374","192.168.109.131","216.58.203.132","TLSv1.3","570","[TCP Spurious Retransmission] , Application Data"
"2377","123.318666574","216.58.203.132","192.168.109.131","TCP","62","443  >  48464 [ACK] Seq=112535 Ack=2703 Win=64240 Len=0"
"2378","123.319774237","192.168.109.2","192.168.109.131","DNS","360","Standard query response 0xe127 AAAA www.gstatic.com AAAA 2404:6800:4009:810::2003 NS ns3.google.com NS ns4.google.com NS ns2.google.com NS ns1.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"2379","123.319790505","192.168.109.2","192.168.109.131","DNS","348","Standard query response 0x102f A www.gstatic.com A 172.217.167.163 NS ns1.google.com NS ns4.google.com NS ns2.google.com NS ns3.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"2380","123.319856870","127.0.1.1","127.0.0.1","DNS","360","Standard query response 0x65e9 AAAA www.gstatic.com AAAA 2404:6800:4009:810::2003 NS ns3.google.com NS ns4.google.com NS ns2.google.com NS ns1.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"2381","123.319882510","127.0.1.1","127.0.0.1","DNS","348","Standard query response 0x9b19 A www.gstatic.com A 172.217.167.163 NS ns1.google.com NS ns4.google.com NS ns2.google.com NS ns3.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"2382","123.321174996","192.168.109.2","192.168.109.131","DNS","348","Standard query response 0x79da A www.gstatic.com A 172.217.167.163 NS ns1.google.com NS ns2.google.com NS ns3.google.com NS ns4.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"2383","123.321574739","127.0.1.1","127.0.0.1","DNS","348","Standard query response 0x3265 A www.gstatic.com A 172.217.167.163 NS ns1.google.com NS ns2.google.com NS ns3.google.com NS ns4.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"2384","123.326422033","172.217.167.163","192.168.109.131","TCP","62","[TCP Retransmission] 443  >  41894 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2385","123.326494917","192.168.109.131","172.217.167.163","TCP","56","41894  >  443 [ACK] Seq=1 Ack=1 Win=3737600 Len=0"
"2386","123.326547360","172.217.167.163","192.168.109.131","TCP","62","[TCP Out-Of-Order] 443  >  41896 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2387","123.326554840","192.168.109.131","172.217.167.163","TCP","56","41896  >  443 [ACK] Seq=1 Ack=1 Win=3737600 Len=0"
"2388","123.326574160","216.58.203.132","192.168.109.131","TCP","3088","[TCP Retransmission] 443  >  48464 [PSH, ACK] Seq=112535 Ack=2703 Win=64240 Len=3032"
"2389","123.326581126","192.168.109.131","216.58.203.132","TCP","56","48464  >  443 [ACK] Seq=2703 Ack=115567 Win=8388480 Len=0"
"2390","123.326751254","216.58.203.132","192.168.109.131","TCP","12926","[TCP Retransmission] 443  >  48464 [PSH, ACK] Seq=115567 Ack=2703 Win=64240 Len=12870"
"2391","123.326758997","192.168.109.131","216.58.203.132","TCP","56","48464  >  443 [ACK] Seq=2703 Ack=128437 Win=8388480 Len=0"
"2392","123.326777963","216.58.203.132","192.168.109.131","TCP","1486","[TCP Retransmission] 443  >  48464 [PSH, ACK] Seq=128437 Ack=2703 Win=64240 Len=1430"
"2393","123.327635668","192.168.109.131","172.217.167.163","TCP","573","[TCP Retransmission] 41894  >  443 [PSH, ACK] Seq=1 Ack=1 Win=3737600 Len=517"
"2394","123.327779435","172.217.167.163","192.168.109.131","TCP","62","443  >  41894 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"2395","123.328736263","192.168.109.131","172.217.167.163","TCP","573","[TCP Retransmission] 41896  >  443 [PSH, ACK] Seq=1 Ack=1 Win=3737600 Len=517"
"2396","123.328921111","172.217.167.163","192.168.109.131","TCP","62","443  >  41896 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"2397","123.335344075","216.58.203.132","192.168.109.131","TCP","10066","[TCP Retransmission] 443  >  48464 [PSH, ACK] Seq=129867 Ack=2703 Win=64240 Len=10010"
"2398","123.335360946","192.168.109.131","216.58.203.132","TCP","56","48464  >  443 [ACK] Seq=2703 Ack=139877 Win=8388480 Len=0"
"2399","123.336719757","216.58.203.132","192.168.109.131","TCP","15786","[TCP Retransmission] 443  >  48464 [PSH, ACK] Seq=139877 Ack=2703 Win=64240 Len=15730"
"2400","123.336730935","192.168.109.131","216.58.203.132","TCP","56","48464  >  443 [ACK] Seq=2703 Ack=155607 Win=8388480 Len=0"
"2401","123.338926329","216.58.203.132","192.168.109.131","TCP","64295","[TCP Retransmission] 443  >  48464 [PSH, ACK] Seq=155607 Ack=2703 Win=64240 Len=64239"
"2402","123.338956545","192.168.109.131","216.58.203.132","TCP","56","48464  >  443 [ACK] Seq=2703 Ack=219846 Win=8388480 Len=0"
"2403","123.339145038","216.58.203.132","192.168.109.131","TCP","13037","[TCP Retransmission] 443  >  48464 [PSH, ACK] Seq=219846 Ack=2703 Win=64240 Len=12981"
"2404","123.339169866","192.168.109.131","216.58.203.132","TCP","56","48464  >  443 [ACK] Seq=2703 Ack=232827 Win=8388480 Len=0"
"2405","123.346857647","216.58.203.132","192.168.109.131","TCP","4436","[TCP Retransmission] 443  >  48464 [ACK] Seq=232827 Ack=2703 Win=64240 Len=4380"
"2406","123.346892659","192.168.109.131","216.58.203.132","TCP","56","48464  >  443 [ACK] Seq=2703 Ack=237207 Win=8388480 Len=0"
"2407","123.346958531","216.58.203.132","192.168.109.131","TCP","21416","[TCP Retransmission] 443  >  48464 [PSH, ACK] Seq=237207 Ack=2703 Win=64240 Len=21360"
"2408","123.346967280","192.168.109.131","216.58.203.132","TCP","56","48464  >  443 [ACK] Seq=2703 Ack=258567 Win=8388480 Len=0"
"2409","123.347496804","216.58.203.132","192.168.109.131","TCP","14444","[TCP Retransmission] 443  >  48464 [PSH, ACK] Seq=258567 Ack=2703 Win=64240 Len=14388"
"2410","123.347540009","192.168.109.131","216.58.203.132","TCP","56","48464  >  443 [ACK] Seq=2703 Ack=272955 Win=8388480 Len=0"
"2411","123.347742891","192.168.109.131","216.58.203.132","TCP","95","[TCP Retransmission] 48464  >  443 [PSH, ACK] Seq=2703 Ack=272955 Win=8388480 Len=39"
"2412","123.347919270","216.58.203.132","192.168.109.131","TCP","62","443  >  48464 [ACK] Seq=272955 Ack=2742 Win=64240 Len=0"
"2413","123.394643896","172.217.167.163","192.168.109.131","TCP","3838","[TCP Retransmission] 443  >  41894 [PSH, ACK] Seq=1 Ack=518 Win=64240 Len=3782"
"2414","123.394664008","192.168.109.131","172.217.167.163","TCP","56","41894  >  443 [ACK] Seq=518 Ack=3783 Win=4672000 Len=0"
